Número doprocesso - SIPAC/SIGAA;Ano do registro;Título da atividade;Nome do (a) Coordenador (a);Local de lotação do (a) Coordenador (a);Data de início da atividade;Data de termino da atividade;Relatório Final;Receita (Prevista);Receita (Realizada)
EV016-2022;2022;PALESTRA: AS MÁQUINAS ADAPTATIVAS - SUA VANTAGEM COMPETITIVA;LUIZ LENARTH GABRIEL VERMAAS;IESTI;10/05/2022;10/05/2022;SIM;;
PJ126-2022;2022;SISTEMA INTEGRADO PARA TRATAMENTO E GESTAO DE DOENCAS CEREBROVASCULARES (DCV);SANDRO CARVALHO IZIDORO;ICT;16/05/2022;31/12/2022;NÃO;;
PJ125-2022;2022;TSUNAMI CHEERLEADING;ROSE MARIE BELARDI;ICPA;01/06/2022;30/12/2022;NÃO;;
CR018-2022;2022;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSIS DE AVALIACAO DE INVESTIMENTOS EM PPPS;JOSE ARNALDO BARRA MONTEVECHI;IEPG;16/05/2022;31/12/2022;NÃO;R$14.300,00;
CR019-2022;2022;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSIS DE AVALIACAO DE INVESTIMENTOS EM PPPS;EDSON DE OLIVEIRA PAMPLONA;IEPG;17/05/2022;30/12/2022;NÃO;R$22.000,00;
EV021-2022;2022;PIQUENIQUE CULTURAL E FESTIVAL DAS CORES;JOSE HAMILTON CHAVES GORGULHO JUNIOR;IEPG;15/05/2022;15/05/2022;SIM;;
EV022-2022;2022;I CONGRESSO EDUNI 2022;ZAQUEU OLIVEIRA DOS SANTOS;PRGP;13/05/2022;14/05/2022;NÃO;;
EV023-2022;2022;NOCOES SOBRE PRIMEIROS SOCORROS;DENISE RANSOLIN SORANSO;IEPG;21/06/2022;21/06/2022;SIM;;
EV024-2022;2022;20 ANOS DO CAAI - CURSO ASSISTENCIAL AMIGOS DE ITAJUBA;PAULO CESAR GONCALVES;CCH;17/05/2022;27/05/2022;NÃO;;
PJ127-2022;2022;CARACTERIZACAO EXPERIMENTAL DAS PROPRIEDADES MECANICAS DE UM TRANSFORMADOR DE CORRENTE;GUILHERME FERREIRA GOMES;IEM;16/05/2022;31/12/2022;NÃO;11568,65;
PJ128-2022;2022;ENSAIO DE ENVELHECIMENTO TERMICO EM MOTOR INDUCAO TRIFASICO;GUSTAVO PAIVA LOPES;ISSE;05/11/2022;31/12/2022;NÃO;R$85.000,00;
PJ129-2022;2022;MEDICAO DA CNDUTIVIDADE TERMICA EM PLACAS DE FIOS PARALELOS DE CABOS DE RUTHERFORD PARA A GE;SANDRO METREVELLE MARCONDES DE LIMA E SILVA;IEM;05/10/2022;31/12/2022;NÃO;11072,66;
PJ130-2022;2022;STARTUO TRAIL;TAISA CORREA;NIT;23/05/2022;27/05/2022;NÃO;;
PJ131-2022;2022;ESTUDO NUMERCO ACERCA DO COMPORTAMENTO MECANICO DE TRANSFORMADOR DE CORRENTE;YOHAN ALI DIAZ MENDEZ;IEM;17/05/2022;31/12/2022;NÃO;48431,34;
PJ132-2022;2022;ANALISE AMBIENTAL DE AMOSTRAS DE AGUA E SOLO;ELIANE GUIMARAES PEREIRA MELLONI;IRN;06/01/2022;31/12/2022;NÃO;48651,35;
PJ133-2022;2022;CARACTERIZACAO DE MATERIAIS;DANIEL THOMAZINI;IEM;06/01/2022;31/12/2022;NÃO;R$20.000,00;
PJ134-2022;2022;AVALIACAO DE PARECER TECNICO DEVIDO A IMPLANTACAO DO COMPENSADOR ESTATICO DE REATIVOS (CER) - SUBESTACAO PADRE PARAÍSO 2.;MAURICIO CAMPOS PASSARO;ISEE;13/05/2022;31/12/2022;NÃO;R$104.124,41;
PJ135-2022;2022;ACOES PARA MINIMIZAR A CONTAMINACAO NOSPOCOS/CISTERNAS DE AGUA DE ABASTECIMENTO DOS MORADORES DO BAIRRO PESSEGUEIRO/ITAJUBÁ/MG - 2022;ANA PAULA MONI SILVA;IRN;22/05/2022;31/12/2022;NÃO;;
PJ124-2022;2022;INCLUSAO DE CRIANCAS E ADOLESCENTES SPCIO ECONOMICAMENTES VULNERAVEIS USANDO ATIVIDADES PARA MOTIVACAI EM CARREIRAS NAS AREAS DE CIENCIA E ENGENHARIA;ROSSANO GIMENES;IFQ;01/04/2022;31/12/2022;NÃO;R$10.000,00;
EV025-2022;2022;UNIVERSIDADE NECESSARIA: O ACESSO DE ESTUDANTES DE ESCOLAS PUBLICAS DE ITABIRA A UNIFEI;LEONARDO FERREIRA REIS;ICPA;18/05/2022;25/05/2022;SIM;;
PJ136-2022;2022;RADAR 4.0;LILIAN BARROS PEREIRA;ICPA;02/05/2022;31/12/2022;NÃO;;
PJ137-2022;2022;BATERIA CALAGODUM;JULIANO DE ALMEIDA MONTE MOR;ICT;25/05/2022;31/12/2022;NÃO;;
EV026-2022;2022;XVI SEMEAR - SEMINARIO DE MEIO AMBIENTE E ENERGIAS RENOVAVEIS;ANA PAULA MONI SILVA;IRN;22/05/2022;10/06/2022;SIM;;
EV027-2022;2022;CAMPANHA DO AGASALHO - AMIGOS DE ITAJUBA;LUIZ EUGENIO VENEZIANI PASIN;IEPG;26/05/2022;20/07/2022;NÃO;;
PJ036-2022;2022;PLANO DE COMUNICACAO EITEC;GISELLE DE PAULA QUEIROZ CUNHA;ICPA;07/03/2022;31/12/2022;NÃO;R$8.800,00;
PJ039-2022;2022;AVALIACAO DE CONECTORES OPTICOS QUANTO A METODOS E EQUIPAMENTOS DE MEDICAO DE PERDAS POR INSERCAO E RETORNO;JOSE CARLOS GRILO RODRIGUES;ISEE;07/03/2022;30/12/2022;NÃO;R$150.000,00;
PJ049-2022;2022;CHEETAH E-RACING;FELIPE DE SOUZA ELOY;IEM;11/03/2022;31/12/2022;NÃO;R$12.910,78;
PJ054-2022;2022;ECOVEICULO COMBUSTAO;JOSE HAMILTON CHAVES GORGULHO JUNIOR;IEPG;13/03/2022;31/12/2022;NÃO;R$12.999,78;
PJ058-2022;2022;EQUIPE UAI!RRIOR DE ROBOTICA;TALES CLEBER PIMENTA;IESTI;08/03/2022;31/12/2022;NÃO;R$171.265,00;
PJ060-2022;2022;IRON RACERS 2022;LEONARDO ALBERGARIA OLIVEIRA;IEI;15/03/2022;31/12/2022;NÃO;;
PJ061-2022;2022;KRAKENS AUVS;HUGO PERAZZINI;IERN;14/03/2022;31/12/2022;NÃO;R$13.000,00;
PJ067-2022;2022;VEICULO BAJA-SAE;JOSE CARLOS DE LACERDA;IEI;08/03/2022;31/12/2022;NÃO;R$12.921,00;
PJ068-2022;2022;WRECKING BALL - COMPETICAO DE CONCRETO;VALQUIRIA CLARET DOS SANTOS;IRN;08/03/2022;31/12/2022;NÃO;R$12.894,00;
PJ138-2022;2022;JOVENS TALENTOS;LILIAN BARROS PEREIRA CAMPOS;ICPA;01/06/2022;31/12/2022;NÃO;;
PJ139-2022;2022;PROJETO DE EMPREENDEDORISMO SOCIAL - 2022;ANDREA APARECIDA DA COSTA MINEIRO;IEPG;30/05/2022;15/09/2022;NÃO;;
PJ140-2022;2022;PROJETO THEODOMIRO;PATRICIA DA SILVA LOPES ALEXANDRINO;DCS;01/05/2022;31/12/2022;NÃO;R$16.500,00;
PJ082-2022;2022;CONHECENDO O FAZER CIENCIA POR MEIO DE ATIVIDADES DE DIVULGACAO CIENTIFICA;JANE RAQUEL SILVA DE OLIVEIRA;IFQ;01/04/2022;31/12/2022;NÃO;R$9.812,65;
EV028-2022;2022;WORKSHOP NEWARMSTRONG;DEAN BICUDO KAROLAK;ICT;07/06/2022;14/06/2022;SIM;;
EV029-2022;2022;VI FIM DE SEMANA DE GESTAO E LIDERAMCA;RODRIGO SILVA LIMA;IMC;10/06/2022;13/06/2022;SIM;;
EV030-2022;2022;EVOLUCAO DAS COMUNICACOES MOVEIS E APLICACOES;DANILO HENRIQUE SPADOTI;IESTI;10/06/2022;10/06/2022;SIM;;
PJ149-2022;2022;APOIO TECNICO A EMPRESA INCUBADA IRAMBI AUTOMACAO INDUSTRIAL LTDA;JESUS ANTONIO GARCIA SANCHEZ;IEM;22/09/2022;31/12/2022;NÃO;;
PJ148-2022;2022;YBÁ - COMPARTILHANDO CONHECIMENTO;CARLOS ALBERTO VILLEGAS GUERRERO;ISEE;15/06/2022;31/12/2022;NÃO;;
PJ147-2022;2022;SPE UNIFEI;LUIZ FERNANDO BARCA;IEM;15/06/2022;31/12/2022;NÃO;;
PJ146-2022;2022;FEI - FORUM DE EMPREENDORISMO E INOVACAO;GILBERTO DUARTE CUZZUOL;ICPA;17/06/2022;31/12/2022;NÃO;;
PJ145-2022;2022;STARTUP TRAIL;TAISA CORREA;PROEX;23/05/2022;23/06/2022;NÃO;;
PJ144-2022;2022;DIFUSAO DA CULTURA DE EMPREENDEDORISMO E INOVACAO: NEGOCIOS DE IMPACTO E SMART CITY;FLAVIA DA SILVA CORDEIRO;ICPA;23/05/2022;31/12/2022;NÃO;;
PJ143-2022;2022;DIFUSAO DA CULTURA DE EMPREENDEDORISMO E INOVACAO: MECANISMOS DE GERACAO DE EMPREENDIMENTOS INOVADORES ;RICARDO LUIZ PEREZ TEIXEIRA;IEI;13/06/2022;31/12/2022;NÃO;;
PJ142-2022;2022;CIENTISTA EMPREENDEDOR JUNIOR: LINHA IMPULSIONE UNIFEI;MILADY RENATA APOLINARIO DA SILVA;IFQ;20/05/2022;31/12/2022;NÃO;;
PJ141-2022;2022;BATERIA DANADA UNIFEI;PATRICIA DA SILVA LOPES ALEXANDRINO;PROEX;09/06/2022;31/12/2022;NÃO;;
PJ150-2022;2022;CONCEPCAO E DESENVOLVIMENTO DE UMA PLATAFORMA DE TESTE PARA VEICULO AUTONOMO INDOOR BASEADO EM LIDAR;GIOVANI BERNARDES VITOR;ICT;01/07/2022;31/12/2022;NÃO;R$35.390,88;
PJ151-2022;2022;UNIFEI PORTAS ABERTAS;FLAVIA DA SILVA CORDEIRO;ICPA;23/06/2022;30/11/2022;NÃO;;
PJ152-2022;2022;JONFRA ACADEMY;LUIZ LENARTH GABRIEL VERMAAS;IESTI;18/07/2022;31/12/2022;NÃO;;
PJ153-2022;2022;APOIO NO DESENVOLVIMENTO DE PROTOTIPOS DE ESTRUTURAS COM METAMATERIAIS DESTINADAS A ATENUACAO DE CARGAS DINAMICAS;JESUS ANTONIO GARCIA SANCHEZ;IEM;24/06/2022;31/12/2022;NÃO;;
PJ154-2022;2022;CENTRO DE EMPREENDEDORISMO - ITAJUBÁ;MIRIAN DE LOURDES NORONHA MOTTA MELO;IEM;01/06/2022;31/12/2022;NÃO;;
PJ155-2022;2022;MODELAGEM ECONOMICO-FINANEIRA PARA CONCESSAO DE SERVICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DO CONSORCIO;ANDRE LUIZ MEDEIROS;IEPG;01/07/2022;31/12/2022;NÃO;R$5.244,00;
EV031-2022;2022;ARRAIA UNIFEI 2022;FLAVIA FERNANDA CARVALHO DA MOTTA;PROEX;10/06/2022;30/06/2022;SIM;R$6.900,00;
EV037-2022;2022;RECRIA-SE;GIOVANI BERNARDES VITOR;IEM;04/07/2022;07/07/2022;SIM;;
EV036-2022;2022;SEMANA DE INVESTIMENTO AO VOLUNTARIO;LUIZ EUGENIO VENEZIANI PASIN;IEPG;20/06/2022;24/06/2022;NÃO;;
EV035-2022;2022;1BRZ - TALKS, EMPREENDEDORISMO, INOVACAO, TECNOLOGIA, BRANDING, COMUNICACAO;CLEBER GONCALVES JUNIOR;IEPG;09/07/2022;09/07/2022;NÃO;;
EV034-2022;2022;COMO A AUTOMACAO PODE CRIAR UM MUNDO MELHOR E MAIS SUSTENTAVEL;LUIZ LENARTH GABRIEL VERMAAS;IESTI;20/07/2022;21/07/2022;SIM;;
EV033-2022;2022;I JORNADA DE MECANICA CELESTE DA UNIFEI;LUIS FERNANDO DE OSORIO MELLO;IMC;29/08/2022;31/08/2022;NÃO;R$12.783,00;
EV032-2022;2022;VISITAS GUIADAS NO LABORATORIO DE TECNOLOGIAS AERONAUTICAS (HANGAR) PARA ESCOLAS DO ENSINO FUNDAMENTAL E MEDIO;YOHAN ALI DIAZ MENDEZ;IEM;29/06/2022;31/12/2022;NÃO;;
CR022-2022;2022;OFICINA ENACTUS - PROJETO PERTINAZ;LUIZ EUGENIO VENEZIANI PASIN;IEPG;04/06/2022;04/06/2022;NÃO;;
CR021-2022;2022;TECNICAS DE REDACAO CIENTIFICA E APRESENTACAO ORAL - TURMA 2;ELIANE MARIA VIEIRA;ICPA;19/07/2022;30/08/2022;NÃO;;
PJ159-2022;2022;ESTMULO A PROPRIEDADE INDUSTRIAL: RADAR DE FOMENTO A INOVACAO NO BRASIL;HENRIQUE DUARTE CARVALHO;IEI;17/06/2022;31/12/2022;NÃO;;
PJ158-2022;2022;ESTIMULO A PROPRIEDADE INDUSTRIAL: COSNTRCAO  DE AMBIENTES ESPECIALIZADOS E COOPERATIVOS DE INOVACAO;MIRIAN DE LOURDES NORONHA MOTTA MELO;IEM;17/06/2022;31/12/2022;NÃO;;
PJ157-2022;2022;SISTEMA PARA ALOCACAO DE SALAS - SAS;EDMILSON MARMO MOREIRA;IESTI;15/07/2022;30/12/2022;NÃO;R$6.400,00;
PJ156-2022;2022;CAPACITACAO  DE TUTORES - MOOC;CLAUDIO DAS NEVES FRANCO DE;CEDUC;11/07/2022;09/12/2022;NÃO;;
PJ161-2022;2022;CONSENSO LATINOAMERICANO DE FOTOPROTECAO;MARCELO DE PAULA CORREA;IRN;01/07/2022;30/12/2022;NÃO;R$7.000,00;
PJ160-2022;2022;CIENTISTA EMPREENDEDOR JUNIOR: LINHA IMPULSIONE UNIFEI;MIRIAN DE LOURDES NORONHA MOTTA MELO;IEM;20/05/2022;31/12/2022;NÃO;;
CR023-2022;2022;CREDENCIAMENTO COMO PROFESSOR NO PROGRAMA DE POS-GRADUACAO EM ADMINISTRACAO (PPGA) FACULDADE DE ADMINISTRACAO E CIENCIAS CONTABEIS (FACC) DA UNIVERSIDADE FEDERAL DE JUIZ DE FORA (UFJF);DANIEL DE SOUZA COSTA CALVO;ICPA;01/05/2022;31/12/2022;NÃO;;
PJ165-2022;2022;CONSULTORIA EM FOTOPROTECAO;MARCELO DE PAULA CORREA;IRN;22/07/2022;22/07/2022;NÃO;R$1.700,00;
PJ164-2022;2022;CENTRAIS TERMELÉTRICAS: FUNDAMENTOS TERMODINÂMICOS, EQUIPAMENTOS E OPERAÇÃO;CHRISTIAN JEREMI CORONADO RODRIGUEZ;IEM;18/07/2022;30/12/2022;NÃO;R$21.415,26;
PJ163-2022;2022;FERRAMENTAS INTERMEDIÁRIAS DO MOOGLE II;LUCIANA FATIMA DE ARAUJO GONCALVES FERREIRA;CEDUC;22/07/2022;09/12/2022;NÃO;;
PJ162-2022;2022;FERRAMENTAS INTERMEDIÁRIAS DO MOOGLE I;LUCIANA FATIMA DE ARAUJO GONCALVES FERREIRA;CEDUC;22/07/2022;09/12/2022;NÃO;;
PJ161-2022;2022;CONSENSO LATINOAMERICANO DE FOTOPROTECAO;MARCELO DE PAULA CORREA;IRN;01/07/2022;31/12/2022;NÃO;R$7.000,00;
EV039-2022;2022;VISITA TECNICA AS INSTALAÇOES E LABORATORIOS DO INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA (INMETRO);GABRIELA DA FONSECA DE AMORIM;ICPA;25/07/2022;08/08/2022;SIM;;
CR024-2022;2022;DESENVOLVIMENTO ORIENTADO À MODELO UTILIZANDO A PLATAFORMA PEGA -FASE 4;BRUNO GUAZZELLI BATISTA;IMC;26/07/2022;31/12/2022;NÃO;R$60.000,00;
PJ167-2022;2022;BOLETINS MENSAIS INFORMATIVOS DO MONITORAMENTO DA QUALIDADE DO AR EM ITABIRA/MG (FLUXO CONTÍNUO) - PARTE 3 (RENOVACAO);ANA CAROLINA VASQUES FREITAS;ICPA;01/07/2022;31/12/2022;NÃO;;
